3.400000000000000000e+01	3.500000000000000000e+01	6.719290000000000158e-03	0.000000000000000000e+00
3.500000000000000000e+01	3.600000000000000000e+01	6.421910000000000292e-03	0.000000000000000000e+00
3.600000000000000000e+01	3.700000000000000000e+01	6.139640000000000028e-03	0.000000000000000000e+00
3.700000000000000000e+01	3.800000000000000000e+01	5.871030000000000172e-03	0.000000000000000000e+00
3.800000000000000000e+01	3.900000000000000000e+01	5.615919999999999940e-03	0.000000000000000000e+00
3.900000000000000000e+01	4.000000000000000000e+01	5.373430000000000220e-03	0.000000000000000000e+00
4.000000000000000000e+01	4.100000000000000000e+01	5.143000000000000002e-03	0.000000000000000000e+00
4.100000000000000000e+01	4.200000000000000000e+01	4.923929999999999974e-03	0.000000000000000000e+00
4.200000000000000000e+01	4.300000000000000000e+01	4.715610000000000288e-03	0.000000000000000000e+00
4.300000000000000000e+01	4.400000000000000000e+01	4.517440000000000171e-03	0.000000000000000000e+00
4.400000000000000000e+01	4.500000000000000000e+01	4.329040000000000145e-03	0.000000000000000000e+00
4.500000000000000000e+01	4.600000000000000000e+01	4.149639999999999579e-03	0.000000000000000000e+00
4.600000000000000000e+01	4.700000000000000000e+01	3.978869999999999803e-03	0.000000000000000000e+00
4.700000000000000000e+01	4.800000000000000000e+01	3.816449999999999877e-03	0.000000000000000000e+00
4.800000000000000000e+01	4.900000000000000000e+01	3.661670000000000116e-03	0.000000000000000000e+00
4.900000000000000000e+01	5.000000000000000000e+01	3.514189999999999935e-03	0.000000000000000000e+00
5.000000000000000000e+01	5.100000000000000000e+01	3.373759999999999953e-03	0.000000000000000000e+00
5.100000000000000000e+01	5.200000000000000000e+01	3.239820000000000026e-03	0.000000000000000000e+00
5.200000000000000000e+01	5.300000000000000000e+01	3.112150000000000159e-03	0.000000000000000000e+00
5.300000000000000000e+01	5.400000000000000000e+01	2.990340000000000185e-03	0.000000000000000000e+00
5.400000000000000000e+01	5.500000000000000000e+01	2.874110000000000033e-03	0.000000000000000000e+00
5.500000000000000000e+01	5.600000000000000000e+01	2.763250000000000081e-03	0.000000000000000000e+00
5.600000000000000000e+01	5.700000000000000000e+01	2.657339999999999789e-03	0.000000000000000000e+00
5.700000000000000000e+01	5.800000000000000000e+01	2.556210000000000166e-03	0.000000000000000000e+00
5.800000000000000000e+01	5.900000000000000000e+01	2.459579999999999839e-03	0.000000000000000000e+00
5.900000000000000000e+01	6.000000000000000000e+01	2.367259999999999937e-03	0.000000000000000000e+00
6.000000000000000000e+01	6.100000000000000000e+01	2.278989999999999835e-03	0.000000000000000000e+00
6.100000000000000000e+01	6.200000000000000000e+01	2.194579999999999795e-03	0.000000000000000000e+00
6.200000000000000000e+01	6.300000000000000000e+01	2.113820000000000195e-03	0.000000000000000000e+00
6.300000000000000000e+01	6.400000000000000000e+01	2.036560000000000193e-03	0.000000000000000000e+00
6.400000000000000000e+01	6.500000000000000000e+01	1.962619999999999990e-03	0.000000000000000000e+00
6.500000000000000000e+01	6.600000000000000000e+01	1.891770000000000083e-03	0.000000000000000000e+00
6.600000000000000000e+01	6.700000000000000000e+01	1.824010000000000041e-03	0.000000000000000000e+00
6.700000000000000000e+01	6.800000000000000000e+01	1.758999999999999930e-03	0.000000000000000000e+00
6.800000000000000000e+01	6.900000000000000000e+01	1.696690000000000047e-03	0.000000000000000000e+00
6.900000000000000000e+01	7.000000000000000000e+01	1.637039999999999980e-03	0.000000000000000000e+00
7.000000000000000000e+01	7.100000000000000000e+01	1.579789999999999970e-03	0.000000000000000000e+00
7.100000000000000000e+01	7.200000000000000000e+01	1.524849999999999903e-03	0.000000000000000000e+00
7.200000000000000000e+01	7.300000000000000000e+01	1.472170000000000076e-03	0.000000000000000000e+00
7.300000000000000000e+01	7.400000000000000000e+01	1.421610000000000018e-03	0.000000000000000000e+00
7.400000000000000000e+01	7.500000000000000000e+01	1.373040000000000068e-03	0.000000000000000000e+00
7.500000000000000000e+01	7.600000000000000000e+01	1.326429999999999970e-03	0.000000000000000000e+00
7.600000000000000000e+01	7.700000000000000000e+01	1.281650000000000063e-03	0.000000000000000000e+00
7.700000000000000000e+01	7.800000000000000000e+01	1.238610000000000015e-03	0.000000000000000000e+00
7.800000000000000000e+01	7.900000000000000000e+01	1.197280000000000002e-03	0.000000000000000000e+00
7.900000000000000000e+01	8.000000000000000000e+01	1.157499999999999892e-03	0.000000000000000000e+00
8.000000000000000000e+01	8.100000000000000000e+01	1.119289999999999998e-03	0.000000000000000000e+00
8.100000000000000000e+01	8.200000000000000000e+01	1.082510000000000069e-03	0.000000000000000000e+00
8.200000000000000000e+01	8.300000000000000000e+01	1.047149999999999947e-03	0.000000000000000000e+00
8.300000000000000000e+01	8.400000000000000000e+01	1.013130000000000107e-03	0.000000000000000000e+00
8.400000000000000000e+01	8.500000000000000000e+01	9.803520000000000897e-04	0.000000000000000000e+00
8.500000000000000000e+01	8.600000000000000000e+01	9.488149999999999883e-04	0.000000000000000000e+00
8.600000000000000000e+01	8.700000000000000000e+01	9.184430000000000155e-04	0.000000000000000000e+00
8.700000000000000000e+01	8.800000000000000000e+01	8.891949999999999594e-04	0.000000000000000000e+00
8.800000000000000000e+01	8.900000000000000000e+01	8.610109999999999595e-04	0.000000000000000000e+00
8.900000000000000000e+01	9.000000000000000000e+01	8.338560000000000069e-04	0.000000000000000000e+00
